projectid,countryname,regionname,sector_group,approval_year,closingyear,env_cat,planned_cost_adj_both,duration_planned,cancellation,delay,cost_change_perc_num,app_E_pct,app_S_pct,app_G_pct,app_E1_pct,app_E2_pct,app_E3_pct,app_S1_pct,app_S2_pct,app_S3_pct,app_S4_pct,app_S5_pct,app_G1_pct,app_G2_pct,app_G3_pct,app_G4_pct,app_G5_pct,E_emergence_rate,S_emergence_rate,G_emergence_rate,E1_emergence_rate,E2_emergence_rate,E3_emergence_rate,S1_emergence_rate,S2_emergence_rate,S3_emergence_rate,S4_emergence_rate,S5_emergence_rate,G1_emergence_rate,G2_emergence_rate,G3_emergence_rate,G4_emergence_rate,G5_emergence_rate,app_S3a_Land_pct,app_S3b_Displac_pct,app_G2a_Cost_pct,app_G2b_Fiscal_pct,app_G2c_Econ_pct,app_E3a_Habitat_pct,app_E3b_Species_pct,app_E3c_Forest_pct,app_E3d_Biodiv_pct,S3a_Land_emergence_rate,S3b_Displac_emergence_rate,G2a_Cost_emergence_rate,G2b_Fiscal_emergence_rate,G2c_Econ_emergence_rate,E3a_Habitat_emergence_rate,E3b_Species_emergence_rate,E3c_Forest_emergence_rate,E3d_Biodiv_emergence_rate,era,size_category,low_S3_coverage,low_S4_coverage,low_E3_coverage,high_G2_emergence,risk_score
P068049,China,East Asia and Pacific,Energy,2002,2011,A,1343.447484,198.4,False,91.3,43.59,1.8523074760113878,2.3022037889705107,3.1475167832413624,0.17046852483216757,1.2196407859126217,0.4621981652665987,0.539524094056448,0.2003444518646093,0.6801166918561738,0.769744472953499,0.11247407823978069,0.481529647464061,1.2987241221749675,0.4411092755966398,0.4165055709816878,0.5096481670240062,0.3076923076923077,0.20454545454545456,0.2536231884057971,0.5294117647058824,0.2692307692307692,0.22727272727272727,0.17857142857142858,0.2857142857142857,0.22580645161290322,0.08333333333333333,0.3333333333333333,0.22727272727272727,0.3,0.2631578947368421,0.21052631578947367,0.16666666666666666,0.3321500123018523,0.3479666795543215,0.09665741098731151,0.7468981758110436,0.4551685353766124,0.1898000070296299,0.11423148571227724,0.13883519032722927,0.019331482197462304,-0.6266094420600858,-0.21779141104294478,-0.3875,-0.35509554140127386,-0.2013888888888889,-0.41830065359477125,-0.6375,-0.59,-0.9166666666666666,2000-05,Medium,0,0,0,0,0
P068752,China,East Asia and Pacific,Transport,2005,2010,A,1064.574165,163.4,True,0.0,32.83,1.6800401203610833,1.5546639919759278,2.7833500501504513,0.20060180541624875,0.22567703109327986,1.2537612838515546,0.4012036108324975,0.6519558676028084,0.3009027081243731,0.025075225677031094,0.17552657973921765,0.5015045135406219,1.078234704112337,0.15045135406218654,0.526579739217653,0.526579739217653,0.8518518518518519,0.675,0.7227722772277227,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.75,0.7272727272727273,0.4,1.0,0.0,0.6428571428571429,0.7804878048780488,0.7857142857142857,0.8,0.5294117647058824,0.22567703109327986,0.07522567703109327,0.15045135406218654,0.7271815446339017,0.20060180541624875,1.078234704112337,0.07522567703109327,0.07522567703109327,0.025075225677031094,-0.11764705882352941,0.2222222222222222,0.4583333333333333,-0.22916666666666666,0.6792452830188679,-0.359375,0.0,0.125,-0.5,2000-05,Small,0,1,0,1,2
P068968,Bolivia,Latin America and Caribbean,Transport,2002,2011,B,1888.134671,173.8,False,106.4,58.8,0.36103496690512804,1.5945711038309822,5.492411579862272,0.09694457444674734,0.08022999264558402,0.18386039981279667,0.591696195761182,0.48806578859396943,0.16045998529116803,0.28080497425954404,0.07354415992511867,1.4842548639433042,1.2669653005281807,0.5281807849167615,1.4909406966637695,0.7220699338102561,0.3333333333333333,0.3191489361702128,0.2206896551724138,0.0,0.3333333333333333,0.5,0.36363636363636365,0.3684210526315789,0.0,0.0,0.0,0.125,0.24561403508771928,0.47368421052631576,0.125,0.15384615384615385,0.13371665440930666,0.026743330881861333,0.10697332352744533,0.7120411847295581,0.4479507922711774,0.14040248712977202,0.030086247242094005,0.010028749080698002,0.0033429163602326666,-0.5882352941176471,-0.8888888888888888,-0.4772727272727273,-0.4377104377104377,-0.5027932960893855,-0.8888888888888888,-0.9,-0.4,-0.5,2000-05,Medium,1,0,1,0,2
P069126,Burkina Faso,Western and Central Africa,Energy,2004,2012,B,523.0444782,172.4,True,60.9,2.78,2.4737669184366604,0.9834237339686724,4.177016272114361,0.1976985856947331,2.10371571957216,0.17235261316976733,0.5728189790642266,0.0811071120798905,0.14193744613980838,0.07096872306990419,0.1165914736148426,0.8921782328787955,1.9212247173924064,0.6640644801541035,0.29908247579459624,0.4004663658944594,0.37681159420289856,0.54,0.3488372093023256,0.6,0.2619047619047619,0.5,0.5294117647058824,1.0,0.0,0.6,0.3333333333333333,0.2727272727272727,0.32,0.38461538461538464,0.5,0.4,0.0811071120798905,0.060830334059917876,0.3142900593095757,1.1253611801084809,0.48157347797434985,0.06589952856491103,0.08617630658488366,0.020276778019972626,0.0,-0.7368421052631579,-0.5625,-0.3020833333333333,-0.26062322946175637,-0.07303370786516854,0.06896551724137931,-0.34615384615384615,0.18181818181818182,0.5,2000-05,Small,1,1,1,0,3
P069258,"Congo, Democratic Republic of",Eastern and Southern Africa,Energy,2003,2016,A,846.8071663,125.9,False,266.4,410.17,1.6099003395027927,1.7559230460336583,3.2636074909648447,0.11316759756142081,1.0586646223487752,0.4380681195925966,0.898039645164823,0.1606249771839521,0.4490198225824115,0.1788778155003103,0.06936078560216113,0.7264629649910561,0.8870879421750083,0.47457379622531304,0.5220311758478443,0.6534516117256233,0.4098360655737705,0.3793103448275862,0.44571428571428573,0.7142857142857143,0.38636363636363635,0.3,0.39285714285714285,0.6666666666666666,0.1,0.4444444444444444,0.0,0.38461538461538464,0.5,0.5428571428571428,0.28,0.42424242424242425,0.25553973642901473,0.19348008615339685,0.11316759756142081,0.48917606687839965,0.2847442777351878,0.15697440952068045,0.13507100354105064,0.13507100354105064,0.010951702989814916,-0.8552631578947368,-0.6212121212121212,0.1,-0.2570093457943925,-0.18045112781954886,-0.45,-0.7857142857142857,-0.9736842105263158,-0.75,2000-05,Small,0,0,0,1,1
P069889,India,South Asia,Transport,2002,2010,A,570.7950763,176.5,True,91.3,186.57,1.0444838198265411,2.550592185022848,3.567098759675464,0.2517952065653269,0.2657838291522895,0.5269047841089247,0.811340110043831,0.4942646647393453,0.6061736454350461,0.4849389163480369,0.15387484845658864,0.6341508906089713,1.2263359134570548,0.7553856196959806,0.5502191550871958,0.40100718082626124,0.3225806451612903,0.375,0.39864864864864863,0.42857142857142855,0.3333333333333333,0.26666666666666666,0.5,0.4,0.3076923076923077,0.16666666666666666,0.2,0.25,0.40425531914893614,0.42424242424242425,0.5,0.3125,0.4149958034132239,0.19117784202182225,0.19584071621747645,0.671453884174205,0.3590413130653735,0.20050359041313062,0.09325748391308403,0.18651496782616805,0.046628741956542014,-0.5982142857142857,-0.48214285714285715,-0.2878787878787879,-0.4166666666666667,-0.49038461538461536,-0.3384615384615385,-0.8636363636363636,-0.62,-0.5,2000-05,Small,0,0,0,1,1
P069946,"Iran, Islamic Republic of","Middle East, North Africa, Afghanistan, and Pakistan",Water,2000,2008,A,3417.577889,186.2,True,60.9,5.82,1.7886964929243208,1.2481321965368726,4.197064252439132,0.8745715039114001,0.663619583369957,0.25050540564296386,0.7647007119627318,0.20655708886349652,0.17579326711786938,0.04834314845741408,0.05273798013536082,0.38674518765931265,1.7667223345345873,0.6768040784037971,0.8438076821657731,0.5229849696756614,0.4025974025974026,0.3877551020408163,0.3763440860215054,0.2962962962962963,0.525,0.2,0.3793103448275862,0.4,0.4,0.6666666666666666,0.0,0.3157894736842105,0.3333333333333333,0.5681818181818182,0.3076923076923077,0.28,0.14502944537224224,0.03076382174562714,0.16260877208402919,1.2349477015030323,0.36916586094752574,0.13184495033840204,0.03076382174562714,0.08789663355893469,0.0,-0.5227272727272727,-0.875,0.21052631578947367,-0.2824601366742597,-0.2426470588235294,0.0,-0.07142857142857142,-0.7083333333333334,0.0,2000-05,Large,1,1,1,0,3
P070421,India,South Asia,Transport,2001,2007,A,3583.725135,170.6,True,25.3,21.42,0.7686282189366493,2.198178791736023,4.347400372074807,0.26926466268481347,0.1517673553314403,0.34759620092039556,0.7392538920983062,0.6413394693038285,0.5483207676490748,0.2105160090081269,0.05874865367668658,0.8273768726133359,1.444237736218545,0.6315480270243806,0.8567511994516792,0.5874865367668658,0.43333333333333335,0.26136363636363635,0.38271604938271603,1.0,0.625,0.2222222222222222,0.2413793103448276,0.3333333333333333,0.28,0.0,0.0,0.32,0.3448275862068966,0.45454545454545453,0.4230769230769231,0.4,0.29863898952315676,0.24968177812591794,0.1811416821697836,0.7882111034955449,0.4748849505532165,0.14687163419171645,0.05874865367668658,0.14197591305199256,0.0,-0.00819672131147541,-0.19767441860465115,-0.013513513513513514,-0.4104803493449782,-0.3356164383561644,-0.05172413793103448,-0.5625,-0.40476190476190477,0.5,2000-05,Large,0,0,0,0,0
P070441,China,East Asia and Pacific,Transport,2002,2007,A,3582.073012,160.9,False,0.0,25.29,0.8538832199546484,3.054138321995465,3.167517006802721,0.24092970521541948,0.24092970521541948,0.3720238095238095,0.6483843537414966,0.8113662131519274,0.992063492063492,0.48894557823129253,0.11337868480725624,0.5881519274376418,0.8609693877551019,0.6696428571428571,0.5066609977324263,0.5420918367346939,0.25,0.2631578947368421,0.35,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.38095238095238093,0.3,0.13333333333333333,0.125,0.0,0.2727272727272727,0.3783783783783784,0.3333333333333333,0.5294117647058824,0.17647058823529413,0.41099773242630383,0.5810657596371882,0.14526643990929705,0.3720238095238095,0.3436791383219955,0.1984126984126984,0.03188775510204082,0.1417233560090703,0.0,-0.7388059701492538,-0.6287128712871287,-0.38333333333333336,-0.5746268656716418,-0.5476190476190477,-0.8225806451612904,-0.7272727272727273,-0.8837209302325582,0.0,2000-05,Large,0,0,0,0,0
P070459,China,East Asia and Pacific,Transport,2002,2008,A,1393.2776,177.1,True,0.0,3.3,1.0352379056340832,2.5880947640852083,3.7626916185546486,0.2986263189329086,0.25383237109297235,0.48277921560820225,0.7266573760700776,0.6370694803902051,0.8212223770654987,0.2687636870396178,0.1343818435198089,0.5972526378658172,1.264184750149313,0.6121839538124627,0.7963368504877564,0.4927334262392992,0.3448275862068966,0.26582278481012656,0.3177570093457944,0.375,0.2857142857142857,0.35714285714285715,0.13636363636363635,0.4166666666666667,0.0625,0.3333333333333333,0.5,0.16666666666666666,0.4,0.2857142857142857,0.3,0.2857142857142857,0.3633286880350388,0.45789368903045985,0.15926737009755126,0.6818634282301413,0.42305395182162053,0.2986263189329086,0.049771053155484773,0.1343818435198089,0.0,-0.7093023255813954,-0.5811965811965812,-0.18181818181818182,-0.5714285714285714,-0.2857142857142857,-0.32967032967032966,-0.75,-0.5714285714285714,0.0,2000-05,Medium,0,0,0,1,1
P070519,China,East Asia and Pacific,Transport,2005,2013,A,1316.064906,168.6,False,58.4,62.05,0.8448505441021168,2.190183204003857,3.181964277515038,0.25253684742182836,0.25253684742182836,0.33977684925845997,0.4637494834473575,0.19743789889342944,1.1387116029202444,0.24335368933376186,0.1469305294090638,0.6657789613848202,1.1616694981404103,0.4867073786675237,0.3627347444786262,0.5050736948436567,0.5384615384615384,0.5076923076923077,0.3017241379310345,0.5,0.5,0.6,0.6,0.6666666666666666,0.45454545454545453,0.3333333333333333,0.2,0.17391304347826086,0.38,0.29411764705882354,0.3076923076923077,0.23076923076923078,0.5693558014601222,0.5693558014601222,0.16529684558519675,0.7208779099132191,0.2754947426419946,0.2158042150695624,0.05509894852839892,0.06428210661646541,0.004591579044033243,-0.3387096774193548,-0.27040816326530615,-0.1774193548387097,-0.4383561643835616,0.03968253968253968,0.05,-0.9230769230769231,-0.9333333333333333,-0.5,2000-05,Medium,0,0,0,0,0
P070628,Argentina,Latin America and Caribbean,Transport,2005,2017,B,1714.223593,215.0,False,152.2,95.62,0.473304887231525,1.294417153716519,5.06651367922837,0.11115493563770662,0.0681272186166589,0.2940227329771595,0.6633439707411524,0.3908350962745168,0.11832622180788124,0.05019900319122234,0.0717128617017462,0.8354548388253433,2.0976012047760766,0.4446197425508265,1.0219082792498835,0.6669296138262397,0.5,0.26666666666666666,0.2777777777777778,0.6666666666666666,0.0,0.0,0.23076923076923078,0.2727272727272727,0.5,0.0,0.0,0.23809523809523808,0.3333333333333333,0.375,0.125,0.25,0.08605543404209545,0.03227078776578579,0.18286779733945283,1.4055720893542256,0.5091613180823981,0.24023808670084978,0.02509950159561117,0.01792821542543655,0.010756929255261932,-0.32432432432432434,-0.46153846153846156,-0.2261904761904762,-0.7840909090909091,-0.5921787709497207,-0.9285714285714286,-0.875,-0.8333333333333334,-0.75,2000-05,Medium,1,1,0,0,2
P071075,Nigeria,Western and Central Africa,Water,2004,2013,B,740.4352618,191.5,True,91.3,103.9,1.8527937222989173,1.2642592458039672,4.853592966649713,0.1235195814865945,1.5766911283877063,0.15258301242461672,0.8283077817336337,0.16711472789362783,0.10172200828307781,0.05812686187604447,0.10898786601758338,0.8937005013441838,1.2424616726004505,0.9154980745477003,0.8646370704061614,0.9372956477512171,0.4444444444444444,0.3902439024390244,0.4235294117647059,0.5,0.4583333333333333,0.25,0.375,0.5,0.4,0.3333333333333333,0.3333333333333333,0.42424242424242425,0.5573770491803278,0.32142857142857145,0.34782608695652173,0.28,0.03632928867252779,0.06539271961055002,0.07265857734505558,0.7774467775920948,0.39235631766330015,0.11625372375208894,0.021797573203516676,0.014531715469011117,0.0,-0.375,-0.35714285714285715,0.4166666666666667,0.0182648401826484,-0.07920792079207921,-0.2692307692307692,-0.4,-0.6666666666666666,0.0,2000-05,Small,1,1,1,1,4
P071170,"Iran, Islamic Republic of","Middle East, North Africa, Afghanistan, and Pakistan",Water,2005,2012,A,1195.595663,226.3,True,0.0,-48.79,4.0679400386847195,1.4567214700193425,3.481624758220503,0.22062379110251448,3.088733075435203,0.758583172147002,0.562137330754352,0.12693423597678916,0.37778046421663447,0.2992021276595745,0.09066731141199226,0.9157398452611218,0.8462282398452611,0.6588491295938104,0.3687137330754352,0.6920938104448743,0.12359550561797752,0.4117647058823529,0.2746478873239437,0.1,0.125,0.12903225806451613,0.43478260869565216,0.5,0.35714285714285715,0.125,0.5555555555555556,0.10714285714285714,0.3333333333333333,0.25,0.5,0.19047619047619047,0.2720019342359768,0.10577852998065763,0.1480899419729207,0.33546905222437134,0.36266924564796904,0.42311411992263054,0.06346711798839458,0.2448017408123791,0.02720019342359768,-0.28368794326241137,-0.3148148148148148,-0.2073170731707317,-0.3597560975609756,-0.2358974358974359,-0.3130841121495327,-0.22857142857142856,-0.18115942028985507,-0.35714285714285715,2000-05,Medium,0,0,0,0,0
P071244,India,South Asia,Transport,2001,2008,A,6061.064557,168.3,True,45.5,-4.07,1.1862455578357274,2.507633014665399,3.999199159117073,0.29531007557935834,0.19520496521347416,0.695730517042895,0.7107462835977777,0.7708093498173082,0.6656989839331298,0.22523649832323941,0.13514189899394366,1.0310826367686072,0.9810300815856648,0.7557935832624255,0.7457830722258372,0.4855097852745383,0.40625,0.3804347826086957,0.39644970414201186,0.5,0.42857142857142855,0.35294117647058826,0.3684210526315789,0.46153846153846156,0.21428571428571427,0.5555555555555556,0.2,0.3333333333333333,0.46,0.3333333333333333,0.42857142857142855,0.4,0.39541518594524255,0.2702837979878873,0.1701786876220031,0.5355623404574804,0.2752890535061815,0.20521547625006256,0.18018919865859154,0.31032584213424097,0.0,-0.2230769230769231,-0.4533333333333333,0.06756756756756757,-0.5579710144927537,-0.037383177570093455,-0.2028985507246377,-0.7380952380952381,-0.34408602150537637,0.0,2000-05,Large,0,0,0,1,1
P071391,Nigeria,Western and Central Africa,Water,2005,2016,B,1311.23662,182.5,True,149.8,145.23,2.913085004775549,1.1401623686723972,4.101002865329513,0.2328080229226361,2.3997134670487106,0.2805635148042025,0.6745463228271251,0.15520534861509075,0.13132760267430754,0.12535816618911175,0.05372492836676218,0.8416905444126075,1.0207736389684814,0.7640878701050621,0.6148519579751671,0.8595988538681949,0.3898305084745763,0.5178571428571429,0.5170454545454546,0.45454545454545453,0.35714285714285715,0.5,0.5483870967741935,0.6666666666666666,0.14285714285714285,0.5,0.5,0.25,0.6233766233766234,0.45454545454545453,0.47619047619047616,0.53125,0.08954154727793696,0.041786055396370585,0.08357211079274117,0.6924546322827125,0.24474689589302773,0.1969914040114613,0.07760267430754537,0.0059694364851957974,0.0,-0.34782608695652173,-0.36363636363636365,0.6419753086419753,0.3753351206434316,0.4195804195804196,-0.717948717948718,0.22857142857142856,-0.5,0.0,2000-05,Medium,1,0,0,1,2
P071591,Cambodia,East Asia and Pacific,Energy,2003,2012,A,989.2866425,168.6,True,78.7,56.66,2.271047106484904,1.930981459029482,4.545051305556377,0.19221101812697755,1.7032853298636779,0.37555075849424846,0.671260017151137,0.15968299967471983,0.4731348138510217,0.5825472395540704,0.044356388798533285,0.8072862761333057,1.759470089008487,0.7392731466422214,0.5648046840346571,0.6742171097377059,0.3157894736842105,0.23333333333333334,0.27941176470588236,0.6,0.25,0.3333333333333333,0.26666666666666666,0.375,0.14285714285714285,0.16666666666666666,0.0,0.3225806451612903,0.2345679012345679,0.34,0.2727272727272727,0.25,0.23656740692551084,0.23656740692551084,0.23656740692551084,1.2331076085992254,0.2897950734837508,0.17742555519413314,0.11236951828961766,0.08575568501049767,0.0,-0.4636363636363636,-0.7127659574468085,-0.2196969696969697,-0.45217391304347826,-0.18674698795180722,-0.4235294117647059,-0.75,-0.1346153846153846,0.0,2000-05,Small,0,0,0,0,0
P071794,Bangladesh,South Asia,Energy,2002,2012,B,1171.226135,183.1,True,137.1,462.06,2.143232243665485,1.45726664040961,3.9648155441774975,0.21662071681764475,1.7526585269791255,0.1739529998687147,0.6629906787449127,0.1148746225548116,0.12472101877379546,0.5185768675331495,0.03610345280294079,0.5284232637521334,1.5458842063804648,0.754890376788762,0.5021662071681764,0.6334514900879612,0.3176470588235294,0.4126984126984127,0.33986928104575165,0.35,0.2830188679245283,0.4166666666666667,0.42857142857142855,0.5882352941176471,0.25,0.14285714285714285,0.3333333333333333,0.3076923076923077,0.234375,0.391304347826087,0.42105263157894735,0.5714285714285714,0.10174609426283313,0.022974924510962322,0.19692792437967704,0.9912038860443744,0.3577523959564133,0.11159249048181699,0.029539188656951553,0.032821320729946174,0.0,-0.26,-0.6666666666666666,-0.7536231884057971,-0.45083932853717024,-0.037914691943127965,-0.15,-0.35714285714285715,0.0,0.5,2000-05,Medium,1,0,1,0,2
P071985,Zambia,Eastern and Southern Africa,Transport,2004,2014,B,2155.990931,100.7,True,213.1,106.84,0.3176348420988333,1.0445299615173174,5.576934823773747,0.07330034817665385,0.14049233400525318,0.10384215991692627,0.4886689878443589,0.3176348420988333,0.06719198582859935,0.12216724696108973,0.04886689878443589,0.8857125404679006,1.4721153258811313,0.7879787428990287,1.569849123450003,0.8612790910756827,0.4444444444444444,0.5614035087719298,0.3581081081081081,0.4,0.6666666666666666,0.2857142857142857,0.6111111111111112,0.5,0.625,0.42857142857142855,0.75,0.27586206896551724,0.38,0.4642857142857143,0.375,0.23529411764705882,0.024433449392217945,0.0427585364363814,0.15270905870136214,1.0139881497770449,0.3054181174027243,0.09773379756887178,0.0,0.0,0.006108362348054486,0.4375,0.4230769230769231,0.13559322033898305,-0.31620553359683795,0.00980392156862745,0.0,0.0,0.6666666666666666,0.25,2000-05,Medium,1,0,1,0,2
P072018,Nigeria,Western and Central Africa,Energy,2001,2008,B,731.8505349,164.9,False,60.9,11.54,1.611350392703319,1.0134279199391942,5.452242209272865,0.13681276919179122,1.276919179123385,0.19761844438814288,0.7550038003546998,0.08107423359513555,0.10134279199391943,0.040537116797567774,0.0354699771978718,0.724600962756524,2.310615657461363,1.1451735495312896,0.70433240435774,0.5675196351659488,0.4166666666666667,0.4375,0.3620689655172414,0.42857142857142855,0.43243243243243246,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.3684210526315789,0.3023255813953488,0.3333333333333333,0.38461538461538464,0.4782608695652174,0.05067139599695972,0.05067139599695972,0.3040283759817583,1.575880415505447,0.43070686597415764,0.12161135039270331,0.06587281479604763,0.010134279199391943,0.0,-0.75,-0.23529411764705882,-0.5316455696202531,-0.5084745762711864,-0.20422535211267606,-0.48484848484848486,-0.5,-0.6666666666666666,0.0,2000-05,Small,1,1,1,0,3
